administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue,operatingsystems_missing,browser_missing,traffictype_missing
2,14.0,3,49.0,95,1336.9933330000001,0.0,0.014144438,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,12,2,2,3,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,82,1395.998591,0.00270405,0.008512,52.72205953,0.0,11,5,5,1,5,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,2,115.0,0.0,0.04,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,0,0,0,0
3,135.0,0,0.0,2,43.4,0.0,0.054144445,0.0,0.0,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,111.96666670000002,0.056666667000000004,0.09146196699999999,0.0,0.6,5,1,1,4,1,Returning_Visitor,0,0,0,0,0
11,485.95469380000003,9,298.25,98,3152.477776,0.000318445,0.009919296,0.0,0.0,11,2,2,7,2,Returning_Visitor,1,1,0,0,0
2,14.6,0,0.0,11,399.1,0.0,0.018181818,0.0,0.0,8,1,1,1,1,New_Visitor,0,0,0,0,0
6,725.75,0,0.0,65,4136.513333,0.0,0.007440409,10.30441117,0.0,12,1,1,2,1,Returning_Visitor,0,1,0,0,0
2,134.8,0,0.0,24,185.8,0.0,0.014768781000000002,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
7,111.3076007,4,365.0,60,2429.3238100000003,0.006460646,0.020564214,9.323781892000001,0.0,5,7,7,3,7,Returning_Visitor,0,1,0,0,0
5,113.3444004,0,0.0,127,6445.173798,0.00249621,0.01314399,6.562579981,0.0,11,2,2,2,2,Returning_Visitor,0,1,0,0,0
0,0.0,2,189.0,27,301.9333333,0.0,0.012317149,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
3,237.4,0,0.0,26,1725.75,0.0,0.012496667,5.7003784689999994,0.0,8,4,4,1,4,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,9,1,Returning_Visitor,0,0,0,0,0
6,57.83333333,1,56.0,20,746.8333332999999,0.0,0.008814118000000001,7.2280774910000005,0.0,3,2,2,3,2,New_Visitor,0,0,0,0,0
5,41.66666667,1,7.0,12,293.85,0.0,0.014285714,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,616.0,0.0,0.03,12.45364887,0.0,3,3,3,1,3,Returning_Visitor,1,1,0,0,0
1,18.6,0,0.0,60,585.2233332999999,0.0,0.002636167,40.891059999999996,0.0,6,2,2,1,2,Returning_Visitor,0,1,0,0,0
4,127.0,0,0.0,0,51.0,0.0,0.05,0.0,0.0,3,2,2,1,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,231.0,0.05,0.085,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
11,960.0,3,217.58333330000002,193,13052.68413,0.0017838860000000002,0.011512059,3.254512871,0.0,12,2,2,1,2,Returning_Visitor,0,1,0,0,0
6,260.9,1,170.94,34,1475.75,0.0071,0.0243753,24.45005003,0.0,8,2,2,4,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,14,415.0,0.0,0.022222222000000003,0.0,0.0,5,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,42,882.5211411,0.018787504,0.028414306,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
5,60.2,2,188.0,34,1641.833333,0.015875705,0.037721709,0.0,0.0,12,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,247.95,0.009090909,0.022222222000000003,0.0,0.0,10,2,2,1,2,Returning_Visitor,1,0,0,0,0
3,45.5,2,14.0,12,560.6666667000001,0.013093478,0.025,0.0,0.0,11,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,843.0,0.0,0.047847843,0.0,0.4,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,12,235.9666667,0.009723183,0.041154544,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,17.0,0,0.0,20,790.3333332999999,0.0,0.001612151,0.0,0.0,3,5,5,8,5,New_Visitor,1,0,0,0,0
9,223.375,0,0.0,7,369.6283333,0.0,0.002523412,0.0,0.0,12,4,4,1,4,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,28,667.2583333,0.049813085,0.027470737999999998,0.0,0.0,11,8,8,4,8,Returning_Visitor,0,0,0,0,0
11,310.5,5,576.0166667000001,14,315.8,0.0,0.014284115,0.0,0.0,11,4,4,3,4,Returning_Visitor,0,0,0,0,0
6,57.73333333,0,0.0,19,777.9166667000001,0.0,0.0072222219999999995,14.66406658,0.0,11,2,2,4,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,3,3,9,3,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,1.0,5,1,1,3,1,Returning_Visitor,1,0,0,0,0
3,99.5,0,0.0,13,159.0,0.0,0.015384615,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,0,0,0
2,27.0,0,0.0,106,4198.8,0.004808973,0.018657176,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
8,153.5,0,0.0,19,443.6833333000001,0.011000000000000001,0.04308,0.0,0.0,11,8,8,8,8,Returning_Visitor,1,0,0,0,0
4,29.0,0,0.0,35,494.70833330000005,0.0,0.012387771,0.0,0.0,11,4,4,9,4,Returning_Visitor,0,0,0,0,0
8,745.825,2,161.33333330000002,20,1031.378982,0.007521137,0.037688538,10.62508547,0.0,3,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,30,977.6666667000002,0.0155,0.029293878,0.0,0.0,11,4,4,4,4,Returning_Visitor,0,0,0,0,0
3,145.2,1,0.0,22,663.75,0.0,0.005,13.52046928,0.0,9,2,2,4,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,54,2006.755,0.007897791999999999,0.016163656000000002,4.3462,1.0,5,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,212.0,0.0,0.016666667,0.0,0.0,5,2,2,1,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,13,13,9,13,Other,0,0,0,0,0
0,0.0,0,0.0,2,124.25,0.0,0.028571429,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
3,76.2,0,0.0,23,1052.066667,0.001513141,0.02331363,6.1977659439999995,0.0,10,1,1,3,1,Returning_Visitor,0,1,0,0,0
1,167.0,0,0.0,8,460.45,0.0,0.028571429,78.25064534,0.0,3,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,5,26.33333333,0.06,0.12,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,447.08333330000005,0.0,0.036060606,0.0,0.0,3,2,2,7,2,Returning_Visitor,1,0,0,0,0
5,136.75,0,0.0,52,676.9833332999999,0.0034744740000000004,0.024798355,10.40256177,0.0,11,5,5,6,5,Returning_Visitor,1,1,0,0,0
4,120.6,0,0.0,45,952.7166667000001,0.0,0.003333333,0.0,0.0,8,5,5,1,5,New_Visitor,1,0,0,0,0
1,17.0,0,0.0,22,324.5,0.011549552,0.022262222,0.0,0.0,3,4,4,1,4,Returning_Visitor,0,0,0,0,0
1,26.0,0,0.0,36,1138.733333,0.0,0.022063751,0.0,0.0,5,2,2,3,2,Returning_Visitor,1,0,0,0,0
1,150.1,0,0.0,1,258.2,0.0,0.04,0.0,0.0,7,1,1,1,1,New_Visitor,0,1,0,0,0
1,73.2,0,0.0,26,381.1333333,0.0,0.022222222000000003,0.0,0.0,10,2,2,2,2,New_Visitor,1,0,0,0,0
11,229.0096956,2,49.5,40,1651.714484,0.011857742,0.045682972999999995,8.815224974,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
9,80.7,0,0.0,14,169.91666669999998,0.015384615,0.038906426,0.0,0.0,9,2,2,5,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,20,251.43333330000002,0.010126415,0.046303625999999994,16.8446,0.0,11,2,2,6,2,Returning_Visitor,0,0,0,0,0
1,46.4,0,0.0,37,683.9,0.052951171,0.090135285,18.84669461,0.0,11,4,4,1,4,Returning_Visitor,0,1,0,0,0
3,392.0,0,0.0,85,3543.111797,0.0028297709999999996,0.028513534,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,1,0,0,0
5,46.5,0,0.0,136,8084.396667,0.005128176,0.010586953,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,88.0,0.0,0.05,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,183.0,0.0,0.04,0.0,0.0,3,1,1,1,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,50,1251.2566669999999,0.049389959000000004,0.06676850599999999,0.0,0.8,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
3,189.5,0,0.0,38,951.9166667000002,0.0,0.019323333,0.0,0.0,2,2,2,2,2,Returning_Visitor,0,0,0,0,0
15,21.3,2,42.5,193,3443.150474,0.001104055,0.002395741,11.38125225,0.0,11,4,4,4,4,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,5,112.5,0.0,0.033333333,0.0,0.0,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
8,165.1866667,0,0.0,52,1925.265952,0.0,0.012172188,5.576214167000001,1.0,5,2,2,1,2,New_Visitor,1,0,0,0,0
5,31.33333333,1,58.66666667,55,1758.9722120000001,0.011478303,0.029786396,23.32562091,0.0,11,2,2,8,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,167.35,0.0,0.1,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,14,170.33333330000002,0.033333333,0.055715285999999996,0.0,0.0,3,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,21,2227.8666670000002,0.0,0.0051555559999999995,0.0,0.0,5,1,1,1,1,Returning_Visitor,1,0,0,0,0
16,86.03333339,4,276.2333333,29,1153.834615,0.003873689,0.014583603,4.837954719,0.0,11,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,60,1640.505514,0.002043629,0.016883685,0.0,0.0,5,2,2,5,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,229.0,0.0,0.033333333,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,17,730.2333332999999,0.013333333000000001,0.014215713999999999,0.0,0.6,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,41.0,0.1,0.1,0.0,0.8,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,288.1,0.0,0.08,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,0.0,1,0.0,0.2,0.2,0.0,0.0,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
6,236.5,0,0.0,10,838.3333332999999,0.010526316,0.030182351,10.81952892,0.0,3,2,2,1,2,Returning_Visitor,1,1,0,0,0
1,49.0,0,0.0,40,633.3758525000001,0.0,0.00596289,0.0,0.0,9,1,1,3,1,Returning_Visitor,0,0,0,0,0
1,36.16666667,1,256.2,188,4466.033705,0.003635168,0.012650131,0.727383015,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,0,17.0,0.0,0.066666667,0.0,0.0,5,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,2,283.0,78,1340.966667,0.004810356,0.035369655,0.0,0.0,9,2,2,1,2,Returning_Visitor,1,0,0,0,0
6,160.4666667,1,42.1,187,4140.086911,0.005573853,0.012757866999999999,0.0,0.0,10,2,2,1,2,Returning_Visitor,0,0,0,0,0
9,252.54166669999998,0,0.0,67,1464.242222,0.007785787,0.012486218,7.054795921,0.0,5,2,2,6,2,Returning_Visitor,1,0,0,0,0
2,65.4,0,0.0,16,730.1666667000001,0.0,0.016666667,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
6,203.9255,2,97.5,105,5707.560297,0.002381509,0.030886251,11.9781287,0.8,5,2,2,2,2,Returning_Visitor,0,0,0,0,0
11,194.9124084,0,0.0,91,1782.411432,0.001658816,0.013380448999999999,0.0,0.0,11,2,2,1,2,Returning_Visitor,1,0,0,0,0
3,11.0,0,0.0,6,180.0,0.0,0.04,0.0,0.0,10,4,4,9,4,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,10,343.0,0.015384615,0.05766933900000001,0.0,0.8,5,2,2,2,2,Returning_Visitor,0,0,0,0,1
0,0.0,0,0.0,7,881.6666667000002,0.0,0.0075,0.0,0.0,5,2,2,4,2,New_Visitor,0,0,0,0,0
4,229.0711223,0,0.0,16,307.6,0.0,0.014287713999999998,15.48604157,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,433.0,0.004248854,0.046303631,0.0,0.8,5,1,1,9,1,Returning_Visitor,0,0,0,0,0
2,2.0,0,0.0,6,212.0,0.025,0.05,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,0,0,0
10,7.5,0,0.0,3,67.8,0.0,0.06,0.0,0.0,10,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,22.0,18,616.8333332999999,0.0,0.013543352,0.0,0.0,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,22,373.18,0.015384615,0.069535761,0.0,0.0,8,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,1581.5,0.0,0.025,0.0,0.0,12,6,6,1,6,Returning_Visitor,0,0,0,0,0
8,203.6,1,96.2,14,115.6,0.0,0.022272722000000002,0.0,0.0,9,1,1,4,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,32,733.3428411,0.0,0.010414931,0.0,0.0,11,2,2,3,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,298.0,0.0,0.033333333,0.0,0.0,3,1,1,3,1,Returning_Visitor,1,0,0,0,0
10,109.2309248,4,108.0,246,5140.523032,0.008895594,0.015350352,10.86918477,0.0,6,4,4,3,4,Returning_Visitor,1,0,0,0,0
1,13.0,0,0.0,17,1277.566667,0.028571419,0.074714285,0.0,0.2,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,14,167.5,0.002618171,0.04,0.0,0.0,3,6,6,1,6,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,9,105.0,0.028571429,0.075754586,0.0,0.0,3,2,2,2,2,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
5,398.3333333,0,0.0,13,651.4,0.0,0.003813838,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
3,179.83333330000002,0,0.0,19,2278.013333,0.018333333,0.034010000000000006,0.0,0.0,5,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,11.0,0.0,0.033333333,0.0,0.0,3,2,2,4,2,Returning_Visitor,1,0,0,0,0
7,146.5,0,0.0,107,3200.869561,0.00090101,0.033009641,0.0,0.0,5,2,2,3,2,New_Visitor,0,0,0,0,0
8,50.56666677,4,193.58333330000002,51,1579.318181,0.022799233999999998,0.029107835,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
11,579.7383332999999,9,279.3166667,38,2724.087312,0.002303333,0.013578689,0.0,0.0,10,2,2,2,2,Returning_Visitor,1,0,0,0,0
8,315.8333333,1,47.6,32,1452.0,0.005,0.005765531,21.42544864,0.0,3,2,2,1,2,Returning_Visitor,1,1,0,0,0
4,509.66666669999995,0,0.0,14,349.3333333,0.0,0.013872721999999999,0.0,0.0,12,2,2,7,2,Returning_Visitor,0,0,0,0,0
6,310.0,3,185.0,20,409.5666667,0.0,0.018285119,0.0,0.0,12,1,1,3,1,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,48.0,0.066666667,0.133333333,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
2,28.5,0,0.0,118,2974.0497179999998,0.001370833,0.010811383,0.0,0.0,11,2,2,3,2,Returning_Visitor,1,0,0,0,0
1,16.0,2,11.4,19,1295.033333,0.015588585,0.012633193999999999,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
2,460.0,4,233.0,16,2082.0,0.0076923009999999995,0.025555056,0.0,0.4,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,79.0,0,0.0,35,3175.5875300000002,0.0027957340000000002,0.012973792,31.76102251,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,81.5,0.04,0.033333333,0.0,0.2,2,6,6,2,6,Returning_Visitor,0,0,0,0,0
1,0.0,0,0.0,9,131.0,0.05420302900000001,0.097222227,0.0,0.0,3,3,3,1,3,Returning_Visitor,0,0,0,0,0
4,53.25,0,0.0,8,141.5,0.028571429,0.06518185900000001,50.18623771,0.2,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
4,204.5,0,0.0,45,612.9266667,0.0,0.007242758,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
2,44.5,0,0.0,11,2030.3,0.0,0.007474088,0.0,0.0,12,1,1,1,1,Returning_Visitor,0,0,0,0,0
5,124.0,0,0.0,27,607.6666667000001,0.0,0.011666667,0.0,0.0,11,1,1,1,1,New_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,64.7,0.0,0.1,0.0,0.0,11,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,41,573.4166667000001,0.0057444440000000005,0.052381879000000006,0.0,0.0,12,2,2,2,2,Returning_Visitor,0,0,0,0,0
5,190.275,0,0.0,11,668.0096967000001,0.014285714,0.024060909,4.440682091,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,8.0,0,0.0,15,278.1666667,0.0,0.004333333,0.0,0.0,5,2,2,7,2,Returning_Visitor,1,0,0,0,0
1,68.0,0,0.0,9,285.0,0.0,0.02,0.0,0.0,3,2,2,5,2,Returning_Visitor,0,0,0,0,0
5,160.7666667,0,0.0,144,6589.831690999999,0.0,0.006695038,42.2945953,0.6,5,5,5,3,5,Returning_Visitor,0,0,0,0,0
1,67.4,0,0.0,4,118.4,0.0,0.04,0.0,0.0,8,1,1,2,1,Returning_Visitor,0,0,0,0,0
12,238.4482252,4,178.5,177,6262.572174,0.000474209,0.005547361999999999,2.8732546180000003,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,1,265.0,51,3080.175838,0.009163346,0.022745622000000004,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,783.855,0.0,0.016666667,0.0,0.0,7,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,25,371.4166667,0.0,0.027979717,0.0,0.0,11,10,10,1,10,New_Visitor,0,0,0,0,0
8,109.248287,0,0.0,95,5513.917084000001,0.003525448,0.016786781,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
14,154.25,3,556.5,13,1469.333989,0.009935984,0.017307914,10.18705,0.0,5,1,1,1,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,1814.0,0.0,0.08,0.0,0.8,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
3,81.125,0,0.0,21,1267.79,0.008695965,0.043777714,1.382389787,0.0,9,2,2,1,2,Returning_Visitor,0,1,0,0,0
8,327.9,0,0.0,12,235.65,0.017707703999999998,0.070269757,0.0,0.0,10,2,2,1,2,Returning_Visitor,1,0,0,0,0
1,13.2,0,0.0,7,170.4,0.0,0.04,0.0,0.0,6,1,1,1,1,New_Visitor,0,0,0,0,0
2,79.0,0,0.0,7,229.75,0.0,0.028571429,12.60031838,0.0,5,2,2,9,2,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,2,522.5,0.0,0.1,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,180.0,0.05,0.06,0.0,1.0,5,5,5,9,5,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,7,114.16666670000001,0.0,0.015384615,0.0,0.0,12,2,2,1,2,New_Visitor,0,0,0,0,0
4,87.0,1,8.0,28,707.4049633999999,0.00852381,0.012160569,0.0,0.0,3,2,2,1,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,2,2,2,1,2,Returning_Visitor,0,0,0,0,0
4,63.9,0,0.0,113,2527.403875,0.0006,0.00332352,0.0,0.0,6,5,5,1,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,60,1724.9166670000002,0.0,0.015581491999999999,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
14,231.75,2,532.0,32,3096.3583329999997,0.001444402,0.013867746,10.45735257,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,41.7,0.0,0.05,0.0,0.0,10,0,0,3,0,Returning_Visitor,0,0,0,1,0
1,6.0,0,0.0,10,453.75,0.0,0.04,23.91181522,0.0,12,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,26,331.6666667,0.051060605999999994,0.10129847199999999,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,128.5,0.0,0.05,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
10,277.140666,3,745.75,105,9690.304320000001,0.009150735,0.0053710469999999995,0.0,0.0,6,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,46.25,0.0,0.05,0.0,0.0,2,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,10,1870.0833329999998,0.0,0.0125,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
14,397.2333333,0,0.0,30,1300.536667,0.010666667,0.016323638999999997,0.0,0.0,5,5,5,1,5,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,97,1175.361565,0.00492074,0.028003372999999998,0.0,0.4,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
5,31.25,0,0.0,96,1044.009064,0.011969533000000001,0.026558172999999997,2.97722905,0.0,11,2,2,3,2,Returning_Visitor,0,1,0,0,0
2,68.0,0,0.0,21,1012.333333,0.0,0.007090909,12.34215526,0.0,5,2,2,9,2,Returning_Visitor,1,0,0,0,0
3,83.0,0,0.0,47,1370.846667,0.005182851,0.027839798,7.222447377999999,0.0,11,2,2,3,2,Returning_Visitor,1,1,0,0,0
10,158.2257172,3,220.33333330000002,18,528.6988511,0.010837246000000002,0.020621429,9.521201486,0.0,3,1,1,1,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,30,831.1666667000001,0.0,0.001253556,147.4969156,0.0,11,2,2,3,2,New_Visitor,0,1,0,0,0
0,0.0,1,31.0,50,1016.4333330000001,0.004957326,0.01086344,5.355729192,0.0,11,4,4,9,4,Returning_Visitor,0,1,0,0,0
14,258.3333333,6,1012.4,177,18504.12621,0.008782741,0.014602027,3.0066,0.0,11,2,2,1,2,Returning_Visitor,1,1,0,0,0
10,1245.4,9,280.5,22,1126.35,0.004084755,0.00805376,31.06906393,0.0,11,1,1,3,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,238.75,0.05,0.05,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,0,0,0,0
3,389.2,0,0.0,73,4184.780275,0.002466167,0.004160297,0.0,0.0,12,2,2,3,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,106.0,0.068666667,0.1,0.0,0.0,11,6,6,3,6,Returning_Visitor,0,0,0,0,0
7,89.875,1,4.0,47,775.45,0.006931501999999999,0.011946513999999998,8.052715092,0.0,12,5,5,9,5,Returning_Visitor,0,0,0,0,0
3,1612.5,1,56.0,31,1704.1666670000002,0.0,0.0051205059999999995,0.0,0.0,3,2,2,1,2,New_Visitor,0,0,0,0,0
1,4.0,0,0.0,18,241.79166669999998,0.018181519,0.0132,37.09549614,0.0,11,2,2,2,2,Returning_Visitor,0,0,0,0,0
9,218.1230764,1,11.0,307,12386.134829999999,0.0,0.017658126,5.001634016000001,0.0,5,2,2,8,2,Returning_Visitor,0,0,0,0,0
13,181.1647112,1,106.4,48,2423.614049,0.011315931000000001,0.031366903,5.588179182999999,0.0,10,2,2,1,2,Returning_Visitor,1,0,0,0,0
0,0.0,2,29.2,44,400.4882893,0.0,0.022407177,0.0,0.0,7,2,2,1,2,Returning_Visitor,0,0,0,0,0
3,179.5,0,0.0,26,602.5,0.0,0.030126302999999997,0.0,0.0,3,4,4,7,4,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,3,100.0,0.0,0.05,0.0,0.0,12,2,2,6,2,New_Visitor,1,0,0,0,0
4,46.0,1,62.0,62,1158.0,0.007789043000000001,0.017303033,0.0,0.4,2,6,6,2,6,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,73,3249.333333,0.004916682,0.016755211000000002,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
2,0.0,1,5.0,1,5.0,0.0,0.1,0.0,0.0,12,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,16,1172.75,0.06060606,0.091628272,10.99980864,0.0,8,2,2,9,2,Returning_Visitor,0,1,0,0,0
7,651.25,0,0.0,25,569.0966667,0.0,0.018528212,42.95761993,0.0,12,2,2,6,2,New_Visitor,1,1,0,0,0
0,0.0,0,0.0,12,143.3,0.013383613,0.036369632,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,427.0,0.0,0.028571429,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
10,80.63333333,0,0.0,65,1179.03576,0.009181825,0.026898637000000003,0.0,0.0,5,2,2,8,2,Returning_Visitor,1,0,0,0,0
1,9.0,0,0.0,12,293.8,0.030488241,0.046129077000000004,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
12,134.5,0,0.0,40,776.5916667,0.003396314,0.003242369,0.0,0.0,5,2,2,5,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,1,2,Returning_Visitor,1,0,0,0,0
7,151.0,0,0.0,47,450.0738085,0.0,0.006444221,8.2989,0.0,3,4,4,3,4,New_Visitor,1,0,0,0,0
5,157.0,0,0.0,11,986.5,0.0,0.015,0.0,0.0,3,2,2,5,2,Returning_Visitor,0,0,0,0,0
5,140.9,2,47.4,6,263.7,0.013333333000000001,0.028888888999999997,0.0,0.0,10,1,1,8,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,115.83333329999999,0.033333333,0.084245158,0.0,0.6,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
